hex_index,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
88ad36c497fffff,9.0,21.0,18.0,5.0,13.0,12.0,11.0,17.0,14.0,17.0,6.0,12.0,5.0,6.0,9.0,7.0,0.0,1.0,4.0,6.0,3.0,0.0,11.0,4.0,0.0,9.0,8.0,22.0,6.0,1.0,4.0,9.0,8.0,3.0,9.0,9.0,9.0,7.0,3.0,6.0,12.0,7.0,9.0,8.0,13.0,5.0,4.0,13.0,9.0,10.0,9.0,9.0,5.0
88ad36c499fffff,0.0,3.0,3.0,0.0,1.0,2.0,3.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
88ad36c49bfffff,13.0,43.0,31.0,23.0,25.0,42.0,37.0,39.0,28.0,40.0,35.0,36.0,28.0,16.0,10.0,14.0,11.0,10.0,9.0,16.0,16.0,21.0,20.0,21.0,16.0,24.0,14.0,37.0,30.0,25.0,12.0,24.0,18.0,17.0,24.0,15.0,31.0,33.0,16.0,38.0,43.0,30.0,30.0,21.0,49.0,31.0,23.0,27.0,34.0,28.0,27.0,16.0,12.0
88ad36c49dfffff,5.0,6.0,25.0,5.0,10.0,6.0,10.0,6.0,13.0,11.0,7.0,6.0,7.0,3.0,5.0,4.0,2.0,3.0,0.0,10.0,3.0,0.0,8.0,10.0,2.0,4.0,9.0,6.0,19.0,4.0,6.0,13.0,21.0,6.0,12.0,8.0,11.0,15.0,10.0,11.0,13.0,10.0,11.0,8.0,13.0,7.0,8.0,10.0,12.0,4.0,18.0,7.0,11.0
88ad36c4a1fffff,0.0,1.0,4.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,4.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,2.0,4.0,0.0,2.0,2.0,0.0,6.0,3.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,7.0,2.0,3.0,1.0,3.0,1.0,1.0,3.0,0.0,4.0,1.0,5.0,0.0,2.0,0.0,3.0,1.0
88ad36c4a3fffff,1.0,5.0,4.0,3.0,7.0,4.0,6.0,6.0,4.0,7.0,5.0,5.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,2.0,4.0,4.0,2.0,3.0,1.0,4.0,2.0,2.0,9.0,4.0,11.0,8.0,0.0,2.0,3.0,4.0,5.0,8.0,1.0,7.0,7.0,4.0,13.0,3.0,7.0,8.0,2.0,3.0,2.0,4.0,5.0,2.0,1.0
88ad36c4a5fffff,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88ad36c4a7fffff,5.0,7.0,2.0,4.0,4.0,8.0,3.0,3.0,2.0,6.0,8.0,3.0,4.0,0.0,0.0,2.0,2.0,3.0,2.0,4.0,1.0,2.0,9.0,1.0,5.0,2.0,7.0,12.0,6.0,7.0,6.0,5.0,6.0,4.0,1.0,3.0,2.0,3.0,3.0,3.0,7.0,4.0,12.0,15.0,14.0,8.0,2.0,5.0,2.0,5.0,2.0,3.0,2.0
88ad36c4a9fffff,0.0,0.0,0.0,4.0,1.0,2.0,2.0,5.0,1.0,4.0,0.0,2.0,2.0,4.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,4.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,5.0,1.0,2.0,2.0,3.0,4.0,5.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0
88ad36c4abfffff,2.0,9.0,4.0,4.0,8.0,2.0,4.0,1.0,4.0,5.0,4.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,8.0,6.0,5.0,3.0,2.0,7.0,8.0,3.0,3.0,1.0,4.0,4.0,9.0,2.0,4.0,9.0,3.0,7.0,12.0,5.0,13.0,6.0,6.0,1.0,5.0,2.0,9.0,10.0,4.0,6.0,1.0,0.0
88ad36c4adfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
88ad36c4b1fffff,13.0,13.0,13.0,14.0,15.0,24.0,14.0,14.0,19.0,18.0,12.0,19.0,14.0,9.0,6.0,5.0,6.0,2.0,9.0,5.0,9.0,4.0,16.0,6.0,21.0,13.0,8.0,14.0,15.0,10.0,17.0,17.0,11.0,17.0,22.0,19.0,17.0,15.0,21.0,15.0,28.0,25.0,15.0,13.0,12.0,24.0,17.0,13.0,12.0,14.0,18.0,7.0,6.0
88ad36c4b3fffff,28.0,12.0,30.0,13.0,25.0,16.0,17.0,13.0,19.0,21.0,13.0,19.0,22.0,11.0,5.0,6.0,6.0,6.0,13.0,6.0,7.0,7.0,13.0,19.0,14.0,14.0,18.0,21.0,19.0,37.0,9.0,16.0,14.0,16.0,15.0,13.0,16.0,19.0,10.0,18.0,13.0,13.0,24.0,19.0,15.0,16.0,15.0,18.0,14.0,19.0,14.0,19.0,5.0
88ad36c4b5fffff,1.0,12.0,11.0,8.0,5.0,6.0,7.0,4.0,6.0,6.0,5.0,10.0,8.0,3.0,2.0,2.0,0.0,2.0,3.0,2.0,2.0,3.0,7.0,5.0,4.0,9.0,5.0,4.0,4.0,6.0,8.0,3.0,3.0,4.0,3.0,3.0,5.0,7.0,5.0,9.0,3.0,5.0,7.0,14.0,5.0,2.0,4.0,6.0,5.0,6.0,3.0,6.0,8.0
88ad36c4b7fffff,4.0,10.0,15.0,10.0,13.0,14.0,12.0,9.0,6.0,10.0,12.0,12.0,12.0,6.0,1.0,3.0,7.0,1.0,7.0,3.0,2.0,1.0,6.0,8.0,5.0,5.0,17.0,4.0,6.0,2.0,10.0,7.0,4.0,12.0,8.0,19.0,28.0,10.0,13.0,15.0,16.0,6.0,6.0,12.0,12.0,9.0,4.0,6.0,11.0,10.0,18.0,8.0,2.0
88ad36c4b9fffff,9.0,19.0,7.0,17.0,8.0,8.0,7.0,13.0,17.0,12.0,16.0,18.0,9.0,6.0,11.0,5.0,4.0,9.0,26.0,8.0,9.0,7.0,30.0,10.0,18.0,16.0,9.0,7.0,13.0,7.0,14.0,13.0,9.0,3.0,9.0,13.0,14.0,12.0,9.0,19.0,15.0,21.0,11.0,19.0,28.0,15.0,40.0,7.0,21.0,34.0,20.0,9.0,9.0
88ad36c4bbfffff,14.0,16.0,15.0,22.0,10.0,18.0,22.0,18.0,11.0,13.0,13.0,7.0,12.0,1.0,4.0,9.0,4.0,4.0,12.0,5.0,9.0,1.0,25.0,9.0,11.0,15.0,10.0,14.0,27.0,18.0,17.0,9.0,7.0,7.0,35.0,14.0,8.0,20.0,10.0,17.0,19.0,21.0,21.0,25.0,25.0,22.0,10.0,15.0,23.0,25.0,10.0,11.0,8.0
88ad36c4bdfffff,3.0,4.0,6.0,6.0,14.0,3.0,5.0,10.0,13.0,16.0,8.0,5.0,6.0,7.0,3.0,8.0,1.0,2.0,4.0,8.0,1.0,4.0,7.0,8.0,8.0,4.0,6.0,9.0,5.0,10.0,5.0,5.0,12.0,14.0,9.0,8.0,7.0,5.0,9.0,6.0,10.0,9.0,12.0,3.0,10.0,6.0,7.0,14.0,11.0,7.0,11.0,6.0,2.0
88ad36c4c1fffff,3.0,8.0,10.0,6.0,8.0,2.0,2.0,3.0,5.0,5.0,7.0,8.0,4.0,3.0,2.0,0.0,2.0,3.0,8.0,3.0,2.0,4.0,2.0,9.0,5.0,3.0,1.0,4.0,9.0,3.0,6.0,4.0,3.0,3.0,4.0,6.0,3.0,3.0,3.0,6.0,4.0,9.0,5.0,7.0,9.0,9.0,5.0,4.0,4.0,6.0,3.0,4.0,1.0
88ad36c4c3fffff,1.0,17.0,13.0,5.0,5.0,10.0,13.0,14.0,18.0,37.0,12.0,8.0,6.0,5.0,7.0,5.0,4.0,3.0,1.0,3.0,13.0,2.0,3.0,12.0,3.0,5.0,11.0,6.0,4.0,7.0,6.0,7.0,3.0,6.0,8.0,7.0,4.0,7.0,5.0,14.0,13.0,9.0,11.0,7.0,14.0,9.0,10.0,12.0,21.0,8.0,7.0,19.0,6.0
88ad36c4c5fffff,14.0,27.0,23.0,18.0,17.0,21.0,21.0,27.0,27.0,37.0,32.0,35.0,19.0,10.0,8.0,15.0,7.0,8.0,19.0,16.0,11.0,8.0,13.0,23.0,10.0,12.0,19.0,26.0,33.0,20.0,26.0,21.0,17.0,18.0,25.0,24.0,10.0,14.0,25.0,38.0,18.0,30.0,22.0,18.0,23.0,24.0,19.0,27.0,26.0,26.0,20.0,19.0,8.0
88ad36c4c7fffff,11.0,14.0,5.0,11.0,9.0,16.0,12.0,9.0,14.0,17.0,11.0,11.0,10.0,8.0,5.0,6.0,5.0,2.0,4.0,7.0,3.0,11.0,17.0,6.0,2.0,11.0,6.0,17.0,4.0,5.0,11.0,7.0,10.0,6.0,11.0,7.0,10.0,12.0,11.0,17.0,23.0,7.0,7.0,14.0,19.0,15.0,13.0,12.0,12.0,17.0,14.0,3.0,2.0
88ad36c4c9fffff,18.0,27.0,28.0,26.0,19.0,48.0,17.0,17.0,25.0,24.0,18.0,21.0,19.0,13.0,7.0,3.0,3.0,13.0,6.0,9.0,7.0,7.0,13.0,10.0,8.0,14.0,15.0,18.0,16.0,14.0,13.0,20.0,11.0,17.0,30.0,11.0,17.0,26.0,15.0,24.0,19.0,16.0,15.0,26.0,20.0,31.0,17.0,12.0,26.0,15.0,25.0,12.0,9.0
88ad36c4cbfffff,6.0,12.0,7.0,16.0,23.0,14.0,16.0,12.0,14.0,17.0,15.0,15.0,17.0,7.0,5.0,16.0,3.0,3.0,10.0,9.0,7.0,8.0,14.0,13.0,7.0,11.0,8.0,13.0,26.0,14.0,23.0,34.0,14.0,14.0,6.0,10.0,20.0,13.0,12.0,21.0,18.0,17.0,23.0,11.0,16.0,15.0,20.0,12.0,21.0,17.0,10.0,12.0,12.0
88ad36c4cdfffff,14.0,18.0,22.0,20.0,16.0,21.0,16.0,39.0,30.0,31.0,28.0,40.0,21.0,16.0,11.0,15.0,4.0,12.0,8.0,11.0,8.0,6.0,14.0,8.0,10.0,9.0,19.0,23.0,26.0,15.0,15.0,19.0,17.0,18.0,22.0,14.0,10.0,18.0,15.0,22.0,26.0,16.0,18.0,23.0,23.0,37.0,10.0,28.0,13.0,21.0,21.0,29.0,14.0
88ad36c4d1fffff,5.0,7.0,7.0,13.0,12.0,8.0,6.0,9.0,15.0,4.0,10.0,40.0,4.0,5.0,8.0,8.0,5.0,8.0,6.0,2.0,3.0,4.0,9.0,12.0,2.0,8.0,3.0,6.0,4.0,24.0,9.0,8.0,7.0,6.0,5.0,8.0,11.0,20.0,14.0,14.0,17.0,10.0,10.0,12.0,5.0,12.0,5.0,7.0,9.0,12.0,10.0,7.0,5.0
88ad36c4d3fffff,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
88ad36c4d5fffff,0.0,8.0,7.0,3.0,5.0,6.0,2.0,3.0,8.0,3.0,2.0,2.0,4.0,1.0,4.0,1.0,2.0,0.0,2.0,4.0,1.0,1.0,6.0,4.0,3.0,6.0,8.0,7.0,10.0,7.0,1.0,4.0,7.0,2.0,3.0,5.0,6.0,6.0,4.0,2.0,1.0,4.0,10.0,7.0,12.0,5.0,5.0,2.0,5.0,6.0,2.0,5.0,6.0
88ad36c4d7fffff,22.0,27.0,29.0,21.0,11.0,29.0,25.0,24.0,31.0,31.0,19.0,26.0,18.0,16.0,6.0,6.0,10.0,11.0,17.0,20.0,18.0,3.0,11.0,28.0,8.0,16.0,15.0,30.0,37.0,13.0,15.0,18.0,34.0,19.0,7.0,14.0,14.0,13.0,14.0,19.0,28.0,25.0,16.0,29.0,25.0,19.0,22.0,25.0,20.0,28.0,13.0,30.0,11.0
88ad36c4d9fffff,16.0,33.0,30.0,29.0,31.0,18.0,28.0,28.0,20.0,25.0,39.0,33.0,19.0,18.0,18.0,13.0,21.0,30.0,16.0,28.0,21.0,28.0,34.0,24.0,16.0,22.0,28.0,23.0,36.0,29.0,33.0,21.0,44.0,25.0,23.0,27.0,17.0,45.0,35.0,32.0,24.0,28.0,23.0,27.0,19.0,27.0,23.0,17.0,29.0,24.0,23.0,15.0,11.0
88ad36c4dbfffff,17.0,23.0,23.0,27.0,25.0,31.0,23.0,29.0,15.0,20.0,25.0,37.0,14.0,9.0,19.0,15.0,20.0,23.0,15.0,17.0,24.0,14.0,27.0,27.0,23.0,16.0,25.0,34.0,16.0,28.0,34.0,62.0,33.0,34.0,26.0,31.0,36.0,33.0,14.0,25.0,37.0,27.0,18.0,13.0,23.0,15.0,49.0,18.0,26.0,16.0,15.0,16.0,14.0
88ad36c4ddfffff,11.0,14.0,13.0,6.0,9.0,14.0,10.0,12.0,25.0,21.0,37.0,18.0,6.0,21.0,11.0,8.0,8.0,8.0,9.0,10.0,6.0,5.0,18.0,9.0,11.0,10.0,11.0,11.0,13.0,15.0,9.0,26.0,18.0,16.0,11.0,7.0,11.0,4.0,21.0,18.0,11.0,17.0,23.0,17.0,23.0,20.0,16.0,18.0,23.0,15.0,16.0,19.0,7.0
88ad36c4e3fffff,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,0.0,2.0,1.0,1.0,0.0,3.0,4.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,4.0,0.0,1.0,1.0,5.0,1.0,1.0,1.0,4.0,2.0,5.0,1.0,0.0
88ad36c4e9fffff,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0
88ad36c4ebfffff,6.0,8.0,14.0,13.0,5.0,9.0,5.0,10.0,7.0,8.0,7.0,15.0,10.0,3.0,3.0,1.0,3.0,1.0,4.0,4.0,6.0,2.0,9.0,6.0,7.0,4.0,9.0,13.0,11.0,5.0,6.0,9.0,7.0,18.0,10.0,13.0,11.0,12.0,3.0,9.0,7.0,12.0,19.0,13.0,12.0,23.0,15.0,10.0,17.0,11.0,12.0,7.0,3.0
88ad36c591fffff,0.0,0.0,4.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0
88ad36c593fffff,1.0,1.0,1.0,5.0,2.0,1.0,4.0,3.0,3.0,1.0,1.0,2.0,4.0,2.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,4.0,1.0,3.0,1.0,4.0,6.0,4.0,3.0,3.0,0.0,4.0,1.0,1.0,1.0,3.0,1.0,0.0,8.0,3.0,5.0,3.0,9.0,2.0,1.0,0.0,1.0,6.0,4.0,5.0,3.0,3.0,2.0
88ad36c595fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
88ad36c599fffff,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
88ad36c59bfffff,0.0,2.0,4.0,2.0,0.0,2.0,3.0,1.0,2.0,2.0,2.0,6.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,4.0,4.0,2.0,3.0,2.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,2.0,3.0,4.0,8.0,14.0,0.0,6.0,8.0,8.0,0.0,4.0,4.0,2.0,2.0,0.0
88ad36c59dfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88ad36c5b9fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
88ad36c5d3fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88ad36c601fffff,4.0,1.0,3.0,0.0,2.0,1.0,2.0,0.0,1.0,6.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,4.0,5.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,1.0,0.0,3.0,5.0,2.0,2.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0
88ad36c603fffff,1.0,6.0,7.0,12.0,3.0,2.0,6.0,10.0,4.0,4.0,6.0,9.0,4.0,5.0,5.0,6.0,1.0,3.0,6.0,5.0,3.0,6.0,5.0,4.0,5.0,2.0,4.0,3.0,3.0,8.0,10.0,6.0,5.0,9.0,9.0,29.0,7.0,7.0,4.0,5.0,3.0,11.0,1.0,12.0,7.0,9.0,5.0,5.0,6.0,4.0,4.0,7.0,2.0
88ad36c605fffff,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,3.0,1.0,1.0,0.0,0.0
88ad36c607fffff,3.0,15.0,0.0,3.0,6.0,4.0,3.0,5.0,4.0,6.0,3.0,2.0,2.0,0.0,2.0,0.0,1.0,7.0,4.0,7.0,4.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0,4.0,2.0,5.0,0.0,5.0,1.0,3.0,3.0,1.0,1.0,3.0,2.0,8.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,5.0,4.0,1.0
88ad36c609fffff,6.0,11.0,24.0,19.0,18.0,14.0,14.0,15.0,15.0,13.0,18.0,20.0,9.0,8.0,3.0,4.0,4.0,4.0,7.0,7.0,7.0,3.0,5.0,12.0,8.0,5.0,10.0,5.0,16.0,13.0,13.0,6.0,14.0,24.0,12.0,10.0,14.0,5.0,9.0,12.0,14.0,21.0,11.0,19.0,13.0,14.0,11.0,15.0,7.0,8.0,17.0,7.0,5.0
88ad36c60bfffff,15.0,34.0,20.0,32.0,39.0,46.0,43.0,39.0,26.0,48.0,36.0,36.0,20.0,9.0,22.0,11.0,6.0,12.0,23.0,25.0,21.0,15.0,21.0,24.0,16.0,25.0,26.0,25.0,30.0,25.0,44.0,46.0,29.0,27.0,29.0,42.0,27.0,19.0,26.0,42.0,34.0,36.0,27.0,18.0,32.0,36.0,21.0,15.0,22.0,43.0,29.0,23.0,22.0
88ad36c60dfffff,4.0,5.0,7.0,7.0,3.0,3.0,4.0,5.0,8.0,5.0,1.0,9.0,5.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,7.0,5.0,1.0,4.0,1.0,7.0,6.0,5.0,5.0,7.0,5.0,4.0,4.0,3.0,4.0,2.0,3.0,5.0,9.0,4.0,4.0,6.0,3.0,4.0,4.0,6.0,1.0,3.0,6.0,6.0,3.0
88ad36c611fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
88ad36c613fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
88ad36c615fffff,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88ad36c619fffff,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0
88ad36c61bfffff,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,1.0,3.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0
88ad36c61dfffff,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,4.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,0.0,2.0,6.0,1.0,3.0,5.0,8.0,3.0,3.0,5.0,4.0,1.0,2.0,0.0,0.0,4.0,2.0,1.0,1.0,5.0,3.0,4.0,1.0,0.0,0.0,2.0,2.0
88ad36c629fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88ad36c62bfffff,1.0,10.0,3.0,4.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,0.0,1.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,12.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0
88ad36c631fffff,0.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,5.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,2.0,3.0
88ad36c633fffff,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
88ad36c637fffff,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88ad36c639fffff,0.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
